,(0:0),(1:0),(2:0),(3:0),(4:0),(5:0),(0:1),(1:1),(2:1),(3:1),(4:1),(5:1),(0:2),(1:2),(2:2),(3:2),(4:2),(5:2),(0:3),(1:3),(2:3),(3:3),(4:3),(5:3),(0:4),(1:4),(2:4),(3:4),(4:4),(5:4),(0:5),(1:5),(2:5),(3:5),(4:5),(5:5)
 iteration 383,97.89178584,0,92.34393645,91.27025472,85.2678165,88.46118503,96.30823409,93.81382898,92.40716529,92.34474223,0,87.49224249,94.87931178,93.47712946,90.93286852,91.11255118,91.06191665,89.88414307,93.47712946,92.14676407,89.90538226,88.94938814,89.79354862,89.98432384,92.25667511,0,0,0,87.55965974,88.67267861,90.90483748,89.71656282,88.54315377,87.3844245,86.61054979,87.41544714
 iteration 384,97.91286798,0,92.36427983,91.29039433,85.28751702,88.48064787,96.32907569,93.83443283,92.42753415,92.36487909,0,87.51170533,94.89991563,93.49749864,90.95300575,91.13246156,91.08160062,89.90360591,93.49749864,92.16690413,89.92529349,88.96907492,89.81301417,90.00359234,92.27684059,0,0,0,87.57890872,88.69175228,90.92477638,89.73630233,88.56269589,87.4037712,86.62959832,87.43432731
 iteration 385,97.9337393,0,92.38441979,91.31033254,85.30702054,88.49991608,96.34970887,93.85483064,92.44769932,92.38481458,0,87.53097354,94.92031344,93.51766412,90.9729416,91.15217283,91.10108775,89.92287412,93.51766412,92.18684278,89.9450056,88.98856484,89.83228506,90.02266817,92.29680442,0,0,0,87.5979652,88.71063522,90.94451589,89.75584445,88.58204259,87.42292443,86.64845636,87.45301868
 iteration 386,97.95440191,0,92.40435834,91.33007137,85.32632903,88.51899161,96.37013573,93.87502448,92.46766284,92.40455072,0,87.55004906,94.94050727,93.53762794,90.9926781,91.17168699,91.12038,89.94194965,93.53762794,92.20658205,89.9645206,89.00785986,89.85136324,90.04155323,92.31656861,0,0,0,87.61683113,88.72932933,90.96405801,89.77519114,88.60119582,87.44188612,86.66712583,87.47152313
 iteration 387,97.97485789,0,92.42409751,91.34961281,85.34544443,88.53787638,96.39035831,93.89501637,92.48742672,92.42408949,0,87.56893384,94.96049917,93.55739213,91.01221724,91.19100601,91.13947934,89.96083442,93.55739213,92.22612393,89.98384045,89.02696192,89.87025064,90.06024944,92.33613515,0,0,0,87.63550839,88.74783649,90.98340471,89.79434437,88.62015752,87.46065821,86.6856086,87.48984254
 iteration 388,97.99510931,0,92.44363928,91.36895884,85.36436867,88.55657231,96.41037867,93.91480835,92.50699296,92.44343288,0,87.58762976,94.98029114,93.57695868,91.03156098,91.21013183,91.15838768,89.97953035,93.57695868,92.24547039,90.0029671,89.04587297,89.88894916,90.0787587,92.35550603,0,0,0,87.65399888,88.76615859,91.00255794,89.81330607,88.6389296,87.47924257,86.70390654,87.50797876
 iteration 389,98.01515822,0,92.46298564,91.38811141,85.38310368,88.57508127,96.43019883,93.9344024,92.52636355,92.46258283,0,87.60613873,94.9998852,93.59632956,91.05071129,91.2290664,91.17710694,89.99803931,93.59632956,92.26462338,90.02190248,89.0645949,89.9074607,90.09708285,92.3746832,0,0,0,87.67230447,88.78429746,91.02151963,89.83207815,88.65751396,87.49764108,86.7220215,87.52593362
 iteration 390,98.03500664,0,92.48213854,91.40707245,85.40165133,88.59340515,96.44982078,93.95380052,92.54554042,92.48154129,0,87.6244626,95.01928332,93.61550673,91.06967009,91.24781163,91.195639,90.01636319,93.61550673,92.28358484,90.04064851,89.08312962,89.92578713,90.11522377,92.3936686,0,0,0,87.69042699,88.80225495,91.04029171,89.85066251,88.67591247,87.51585561,86.73995531,87.54370892
 iteration 391,98.05465657,0,92.5010999,91.42584388,85.42001351,88.61154578,96.46924651,93.97300466,92.56452553,92.50031016,0,87.64260324,95.03848745,93.63449213,91.08843931,91.2663694,91.21398575,90.03450382,93.63449213,92.30235669,90.05920708,89.10147899,89.94393029,90.13318328,92.41246415,0,0,0,87.7083683,88.82003286,91.05887607,89.86906103,88.694127,87.533888,86.75770979,87.56130648
 iteration 392,98.07411001,0,92.51987165,91.4444276,85.43819206,88.62950501,96.48847799,93.99201675,92.58332078,92.51889134,0,87.66056247,95.05749955,93.65328767,91.10702083,91.28474159,91.23214903,90.05246305,93.65328767,92.32094082,90.07758006,89.11964486,89.96189202,90.15096319,92.43107174,0,0,0,87.72613019,88.83763299,91.07727459,89.88727556,88.71215939,87.55174006,86.77528672,87.57872805
 iteration 393,98.09336891,0,92.53845569,91.46282548,85.45618883,88.64728465,96.50751715,94.01083872,92.60192809,92.53728671,0,87.67834211,95.07632152,93.67189526,91.12541654,91.30293006,91.25013067,90.07024269,93.67189526,92.33933911,90.09576931,89.13762908,89.97967413,90.16856531,92.44949325,0,0,0,87.74371446,88.85505712,91.09548912,89.90530795,88.73001145,87.5694136,86.79268788,87.59597542
 iteration 394,98.11243522,0,92.55685388,91.48103938,85.47400563,88.66488649,96.52636592,94.02947248,92.62034932,92.55549812,0,87.69594395,95.09495527,93.69031678,91.14362829,91.32093665,91.2679325,90.08784453,93.69031678,92.35755341,90.11377667,89.15543345,89.99727842,90.1859914,92.46773055,0,0,0,87.76112289,88.87230701,91.11352151,89.92316001,88.74768499,87.58691041,86.80991503,87.6130503
 iteration 395,98.13131086,0,92.57506809,91.49907114,85.49164427,88.68231232,96.54502621,94.04791989,92.63858634,92.57352742,0,87.71336977,95.11340269,93.70855408,91.16165792,91.33876317,91.28555631,90.10527036,93.70855408,92.37558557,90.13160396,89.17305979,90.01470667,90.20324323,92.48578548,0,0,0,87.77835724,88.8893844,91.13137357,89.94083355,88.7651818,87.60423225,86.82696991,87.62995444
 iteration 396,98.14999776,0,92.59310016,91.51692259,85.50910652,88.69956388,96.56349989,94.06618283,92.65664099,92.59137643,0,87.73062134,95.13166563,93.726609,91.17950726,91.35641142,91.30300388,90.12252192,93.726609,92.39343741,90.14925297,89.19050985,90.03196063,90.22032254,92.50365986,0,0,0,87.79541924,88.90629101,91.14904711,89.95833035,88.78250364,87.62138087,86.84385424,87.64668954
 iteration 397,98.16849778,0,92.61095191,91.53459552,85.52639414,88.71664293,96.58178883,94.08426314,92.67451509,92.60904695,0,87.74770039,95.14974594,93.74448338,91.1971781,91.3738832,91.32027698,90.13960097,93.74448338,92.41111074,90.16672549,89.20778542,90.04904206,90.23723106,92.52135549,0,0,0,87.81231062,88.92302856,91.16654392,89.97565219,88.79965226,87.638358,86.86056972,87.66325729
 iteration 398,98.1868128,0,92.62862514,91.55209172,85.54350889,88.73355119,96.59989488,94.10216265,92.69221045,92.62654076,0,87.76460864,95.16764545,93.76217901,91.21467224,91.39118025,91.33737734,90.15650923,93.76217901,92.42860733,90.18402329,89.22488823,90.06595267,90.2539705,92.53887417,0,0,0,87.82903309,88.93959874,91.18386575,89.99280081,88.81662939,87.65516536,86.87711805,87.67965936
 iteration 399,98.20494467,0,92.64612164,91.56941296,85.56045249,88.75029036,96.61781988,94.11988317,92.70972885,92.64385963,0,87.78134782,95.18536596,93.77969769,91.23199143,91.40830434,91.35430671,90.1732484,93.77969769,92.44592895,90.20114811,89.24182001,90.08269417,90.27054254,92.55621766,0,0,0,87.84558834,88.95600321,91.20101437,90.00977795,88.83343675,87.67180465,86.8935009,87.69589741
 iteration 400,98.22289523,0,92.66344318,91.58656098,85.57722666,88.76686215,96.63556562,94.13742648,92.72707208,92.66100532,0,87.7979196,95.20290927,93.79704118,91.24913743,91.42525718,91.37106677,90.18982019,93.79704118,92.46307736,90.21810168,89.25858248,90.09926826,90.28694886,92.57338771,0,0,0,87.86197803,88.97224364,91.21799151,90.02658531,88.85007604,87.68827754,86.90971992,87.71197308
 iteration 401,98.24066627,0,92.6805915,91.60353753,85.59383308,88.78326822,96.65313391,94.15479435,92.74424187,92.67797955,0,87.81432567,95.22027715,93.81421124,91.26611197,91.4420405,91.38765924,90.20622626,93.81421124,92.48005428,90.23488572,89.27517732,90.11567661,90.30319112,92.59038607,0,0,0,87.87820382,88.98832166,91.23479887,90.0432246,88.86654894,87.70458571,86.92577675,87.72788799
 iteration 402,98.25825961,0,92.69756833,91.62034431,85.61027344,88.79951022,96.67052651,94.17198855,92.76123996,92.69478403,0,87.83056768,95.23747135,93.83120959,91.28291677,91.45865598,91.40408579,90.22246826,93.83120959,92.49686143,90.25150192,89.29160621,90.13192088,90.31927095,92.60721444,0,0,0,87.89426736,89.00423891,91.25143816,90.05969749,88.8828571,87.7207308,86.94167301,87.74364375
 iteration 403,98.27567701,0,92.7143754,91.63698302,85.6265494,88.81558981,96.68774519,94.1890108,92.77806807,92.71142047,0,87.84664726,95.2544936,93.84803796,91.29955352,91.47510531,91.42034806,90.23854785,93.84803796,92.51350051,90.26795195,89.30787081,90.1480027,90.33518999,92.62387453,0,0,0,87.91017026,89.01999698,91.26791105,90.07600566,88.89900219,87.73671443,86.9574103,87.75924196
 iteration 404,98.29292024,0,92.7310144,91.65345535,85.64266259,88.8315086,96.70479168,94.20586284,92.7947279,92.72789055,0,87.86256605,95.27134563,93.86469805,91.3160239,91.49139014,91.43644772,90.25446664,93.86469805,92.52997321,90.28423748,89.32397277,90.1639237,90.35094983,92.64036801,0,0,0,87.92591413,89.03559747,91.28421922,90.09215074,88.91498582,87.75253823,86.97299023,87.77468418
 iteration 405,98.30999104,0,92.747487,91.66976295,85.65861466,88.8472682,96.7216677,94.22254635,92.81122114,92.74419593,0,87.87832566,95.28802914,93.88119154,91.33232957,91.50751213,91.45238638,90.27022624,93.88119154,92.54628117,90.30036016,89.33991371,90.1796855,90.36655208,92.65669656,0,0,0,87.94150056,89.05104195,91.3003643,90.10813438,88.93080962,87.76820379,86.98841436,87.78997198
 iteration 406,98.32689113,0,92.76379489,91.68590748,85.6744072,88.86287021,96.73837497,94.23906302,92.82754944,92.76033825,0,87.89392766,95.30454582,93.89752009,91.34847219,91.52347289,91.46816565,90.28582825,93.89752009,92.56242606,90.31632161,89.35569524,90.19528968,90.3819983,92.67286183,0,0,0,87.95693113,89.06633199,91.31634794,90.12395817,88.94647518,87.78371269,87.00368424,87.8051069
 iteration 407,98.34362222,0,92.77993969,91.70189056,85.69004182,88.87831619,96.75491516,94.25541453,92.84371445,92.77631915,0,87.90937365,95.32089733,93.91368535,91.36445339,91.53927405,91.48378713,90.30127423,93.91368535,92.57840949,90.33212345,89.37131895,90.21073781,90.39729007,92.68886544,0,0,0,87.9722074,89.08146913,91.33217174,90.13962373,88.96198408,87.79906651,87.01880143,87.82009048
 iteration 408,98.360186,0,92.79592304,91.71771381,85.70552009,88.89360772,96.77128995,94.27160253,92.85971782,92.79214024,0,87.92466517,95.33708533,93.92968897,91.38027477,91.5549172,91.49925239,90.31656576,93.92968897,92.59423309,90.34776727,89.38678642,90.22603147,90.41242891,92.70470902,0,0,0,87.9873309,89.0964549,91.3478373,90.15513264,88.9773379,87.81426678,87.03376744,87.83492422
 iteration 409,98.37658414,0,92.81174656,91.73337883,85.72084358,88.90874633,96.78750099,94.28762864,92.87556115,92.80780312,0,87.93980378,95.35311144,93.94553255,91.39593794,91.57040391,91.514563,90.33170437,93.94553255,92.60989846,90.36325465,89.40209922,90.24117218,90.42741637,92.72039416,0,0,0,88.00230316,89.11129081,91.3633462,90.17048645,88.99253817,87.82931506,87.04858379,87.84960962
 iteration 410,98.3928183,0,92.82741185,91.7488872,85.73601383,88.92373355,96.80354993,94.3034945,92.89124605,92.82330937,0,87.95479101,95.3689773,93.96121769,91.41144447,91.58573576,91.52972051,90.34669159,93.96121769,92.62540717,90.37858716,89.4172589,90.25616149,90.44225395,92.73592245,0,0,0,88.01712571,89.12597836,91.37870002,90.18568673,89.00758645,87.84421285,87.06325198,87.86414816
 iteration 411,98.40889011,0,92.84292048,91.76424048,85.75103239,88.93857091,96.81943837,94.31920169,92.9067741,92.83866056,0,87.96962836,95.38468449,93.97674598,91.42679595,91.60091429,91.54472644,90.36152895,93.97674598,92.64076079,90.39376634,89.43226697,90.27100091,90.45694316,92.75129546,0,0,0,88.03180002,89.14051904,91.39390029,90.200735,89.02248424,87.85896166,87.07777349,87.87854132
 iteration 412,98.42480121,0,92.85827403,91.77944023,85.76590075,88.95325989,96.83516793,94.33475182,92.92214687,92.85385823,0,87.98431734,95.40023461,93.99211898,91.4419939,91.61594104,91.55958231,90.37621793,93.99211898,92.65596088,90.40879373,89.44712497,90.28569193,90.47148547,92.76651474,0,0,0,88.0463276,89.15491431,91.40894857,90.2156328,89.03723305,87.87356299,87.09214978,87.89279055
 iteration 413,98.4405532,0,92.87347404,91.79448798,85.78062043,88.96780197,96.85074019,94.35014644,92.93736592,92.86890393,0,87.99885943,95.41562924,94.00733826,91.45703988,91.63081751,91.57428962,90.39076001,94.00733826,92.67100897,90.42367084,89.46183438,90.30023604,90.48588236,92.78158182,0,0,0,88.0607099,89.16916563,91.42384636,90.23038161,89.05183438,87.8880183,87.10638231,87.90689729
 iteration 414,98.45614767,0,92.88852205,91.80938526,85.79519292,88.98219864,96.86615673,94.36538712,92.95243277,92.88379918,0,88.0132561,95.43086991,94.02240535,91.4719354,91.64554522,91.58884986,90.40515668,94.02240535,92.68590658,90.43839919,89.47639671,90.31463472,90.50013528,92.79649824,0,0,0,88.07494837,89.18327443,91.43859517,90.24498293,89.06628969,87.90232906,87.12047252,87.92086296
 iteration 415,98.47158619,0,92.90341958,91.82413356,85.80961968,88.99645134,96.8814191,94.38047538,92.96734895,92.89854547,0,88.0275088,95.44595818,94.03732176,91.48668196,91.66012566,91.60326449,90.41940938,94.03732176,92.70065521,90.45298025,89.4908134,90.3288894,90.51424568,92.81126548,0,0,0,88.08904446,89.19724215,91.4531965,90.25943825,89.08060045,87.91649671,87.13442182,87.93468897
 iteration 416,98.48687033,0,92.91816813,91.83873438,85.82390218,89.01056152,96.89652886,94.39541277,92.98211597,92.91314429,0,88.04161898,95.46089557,94.05208901,91.50128105,91.67456029,91.61753499,90.43351956,94.05208901,92.71525635,90.4674155,89.50508593,90.34300154,90.52821497,92.82588506,0,0,0,88.10299959,89.21107018,91.46765181,90.273749,89.0947681,87.93052268,87.14823163,87.94837673
 iteration 417,98.50200163,0,92.9327692,91.8531892,85.83804184,89.02453059,96.91148751,94.41020078,92.99673533,92.92759713,0,88.05558805,95.47568358,94.06670859,91.51573416,91.68885057,91.63166277,90.44748863,94.06670859,92.72971149,90.4817064,89.51921574,90.35697255,90.54204456,92.84035844,0,0,0,88.11681517,89.22475994,91.48196257,90.28791666,89.10879408,87.9444084,87.16190334,87.9619276
 iteration 418,98.51698161,0,92.94722426,91.86749946,85.85204012,89.03835997,96.92629658,94.42484092,93.01120848,92.94190544,0,88.06941743,95.49032371,94.08118197,91.53004273,91.70299796,91.64564928,90.46131801,94.08118197,92.74402207,90.49585439,89.53320425,90.37080386,90.55573586,92.85468709,0,0,0,88.13049259,89.2383128,91.49613022,90.30194263,89.12267979,87.95815526,87.17543834,87.97534297
 iteration 419,98.53181179,0,92.96153477,91.88166662,85.8658984,89.05205106,96.94095755,94.43933465,93.02553691,92.95607067,0,88.08310852,95.50481744,94.09551062,91.54420822,91.71700386,91.65949592,90.4750091,94.09551062,92.75818954,90.5098609,89.54705287,90.38449685,90.56929025,92.86887245,0,0,0,88.14403324,89.25173013,91.51015619,90.31582835,89.13642665,87.97176465,87.18883798,87.98862418
 iteration 420,98.54649368,0,92.97570217,91.89569211,85.87961811,89.06560524,96.95547192,94.45368344,93.03972205,92.97009425,0,88.0966627,95.51916624,94.10969598,91.55823206,91.73086971,91.6732041,90.48856328,94.10969598,92.77221534,90.52372734,89.56076301,90.39805292,90.58270909,92.88291596,0,0,0,88.15743848,89.26501329,91.52404191,90.3295752,89.15003604,87.98523794,87.20210363,88.00177258
 iteration 421,98.56102874,0,92.9897279,91.90957735,85.89320062,89.07902388,96.96984114,94.46788875,93.05376534,92.98397758,0,88.11008133,95.53337154,94.12373948,91.57211565,91.7445969,91.68677519,90.50198192,94.12373948,92.78610089,90.53745512,89.57433604,90.41147342,90.59599375,92.89681903,0,0,0,88.17070967,89.27816362,91.53778877,90.34318459,89.16350933,87.9985765,87.21523662,88.0147895
 iteration 422,98.57541845,0,93.00361337,91.92332373,85.9066473,89.09230833,96.98406667,94.481952,93.0676682,92.99772209,0,88.12336578,95.5474348,94.13764256,91.58586041,91.75818682,91.70021057,90.51526637,94.13764256,92.79984757,90.55104562,89.58777335,90.42475972,90.60914555,92.91058307,0,0,0,88.18384815,89.29118244,91.55139816,90.35665789,89.1768479,88.01178168,87.22823828,88.02767625
 iteration 423,98.58966427,0,93.01735999,91.93693265,85.91995952,89.10545993,96.99814995,94.49587462,93.08143203,93.01132915,0,88.13651739,95.56135742,94.1514066,91.59946772,91.77164084,91.7135116,90.52841797,94.1514066,92.81345679,90.56450022,89.60107628,90.43791315,90.62216584,92.92420947,0,0,0,88.19685524,89.30407108,91.56487145,90.36999645,89.19005307,88.02485481,87.24110993,88.04043413
 iteration 424,98.60376762,0,93.03096914,91.95040548,85.93313862,89.11848002,97.01209239,94.50965801,93.09505822,93.02480014,0,88.14953747,95.57514081,94.165033,91.61293896,91.78496032,91.72667962,90.54143806,94.165033,92.82692992,90.57782027,89.61424618,90.45093505,90.63505593,92.93769961,0,0,0,88.20973227,89.31683083,91.57821001,90.38320163,89.2031262,88.0377972,87.25385286,88.05306443
 iteration 425,98.61772995,0,93.0444422,91.96374358,85.94618592,89.13136991,97.02589541,94.52330357,93.10854815,93.03813642,0,88.16242736,95.58878637,94.17852314,91.62627549,91.7981466,91.73971596,90.55432795,94.17852314,92.84026832,90.59100712,89.62728438,90.46382673,90.64781712,92.95105485,0,0,0,88.22248052,89.32946298,91.59141519,90.39627475,89.21606859,88.05061017,87.26646836,88.06556843
 iteration 426,98.63155265,0,93.05778053,91.9769483,85.95910275,89.1441309,97.0395604,94.53681268,93.12190318,93.05133934,0,88.17518835,95.60229548,94.19187837,91.63947865,91.81120102,91.75262194,90.56708894,94.19187837,92.85347333,90.6040621,89.64019221,90.4765895,90.66045069,92.96427653,0,0,0,88.23510129,89.34196881,91.60448832,90.40921715,89.22888156,88.06329501,87.2789577,88.07794738
 iteration 427,98.64523712,0,93.07098547,91.99002097,85.97189041,89.15676428,97.05308874,94.55018669,93.13512466,93.06441023,0,88.18782173,95.61566949,94.20510005,91.65254978,91.8241249,91.76539885,90.57972231,94.20510005,92.8665463,90.61698654,89.65297095,90.48922463,90.67295793,92.977366,0,0,0,88.24759585,89.35434958,91.61743071,90.42203012,89.2415664,88.075853,87.29132215,88.09020255
 iteration 428,98.65878475,0,93.08405837,92.00296292,85.9845502,89.16927132,97.06648179,94.56342697,93.14821393,93.07735041,0,88.20032878,95.62890976,94.21818952,91.6654902,91.83691954,91.778048,90.59222936,94.21818952,92.87948853,90.62978172,89.6656219,90.50173342,90.6853401,92.99032457,0,0,0,88.25996547,89.36660655,91.63024368,90.43471496,89.25412439,88.08828541,87.30356296,88.10233517
 iteration 429,98.6721969,0,93.09700054,92.01577544,85.99708339,89.1816533,97.07974091,94.57653484,93.1611723,93.09016119,0,88.21271075,95.64201763,94.23114809,91.67830121,91.84958623,91.79057066,90.60461134,94.23114809,92.89230134,90.64244896,89.67814635,90.51411712,90.69759844,93.00315355,0,0,0,88.27221139,89.37874094,91.64292852,90.44727295,89.26655681,88.1005935,87.31568136,88.11434646
